stop_id,day_of_week,hour,activity
8592100,3.0,22.0,4.0
8592100,3.0,23.0,4.0
8592100,4.0,0.0,1.0
8592100,4.0,5.0,6.0
8592100,4.0,6.0,10.0
8592100,4.0,7.0,10.0
8592100,4.0,8.0,10.0
8592100,4.0,9.0,7.0
8592100,4.0,10.0,6.0
8592100,4.0,11.0,7.0
8592100,4.0,12.0,7.0
8592100,4.0,13.0,6.0
8592100,4.0,14.0,6.0
8592100,4.0,15.0,7.0
8592100,4.0,16.0,11.0
8592100,4.0,17.0,10.0
8592100,4.0,18.0,10.0
8592100,4.0,19.0,9.0
8592100,4.0,20.0,8.0
8592100,4.0,21.0,6.0
8592100,4.0,22.0,4.0
8592100,4.0,23.0,4.0
8592100,5.0,0.0,1.0
8592100,5.0,5.0,2.0
8592100,5.0,6.0,4.0
8592100,5.0,7.0,4.0
8592100,5.0,8.0,4.0
8592100,5.0,9.0,4.0
8592100,5.0,10.0,4.0
8592100,5.0,11.0,4.0
8592100,5.0,12.0,4.0
8592100,5.0,13.0,4.0
8592100,5.0,14.0,4.0
8592100,5.0,15.0,4.0
8592100,5.0,16.0,4.0
8592100,5.0,17.0,4.0
8592100,5.0,18.0,4.0
8592100,5.0,19.0,4.0
8592100,5.0,20.0,4.0
8592100,5.0,21.0,4.0
8592100,5.0,22.0,4.0
8592100,5.0,23.0,4.0
8592100,6.0,0.0,2.0
8592100,6.0,5.0,2.0
8592100,6.0,6.0,4.0
8592100,6.0,7.0,4.0
8592100,6.0,8.0,4.0
8592100,6.0,9.0,4.0
8592100,6.0,10.0,4.0
8592100,6.0,11.0,4.0
8592100,6.0,12.0,4.0
8592100,6.0,13.0,4.0
8592100,6.0,14.0,4.0
8592100,6.0,15.0,4.0
8592100,6.0,16.0,4.0
8592100,6.0,17.0,4.0
8592100,6.0,18.0,3.75
8592100,6.0,19.0,3.5
8592100,6.0,20.0,4.0
8592100,6.0,21.0,4.0
8592100,6.0,22.0,4.0
8592100,6.0,23.0,4.0
8592101,0.0,0.0,4.0
8592101,0.0,5.0,4.0
8592101,0.0,6.0,6.0
8592101,0.0,7.0,6.0
8592101,0.0,8.0,6.5
8592101,0.0,9.0,6.0
8592101,0.0,10.0,6.0
8592101,0.0,11.0,6.0
8592101,0.0,12.0,6.5
8592101,0.0,13.0,6.5
8592101,0.0,14.0,6.0
8592101,0.0,15.0,6.75
8592101,0.0,16.0,7.25
8592101,0.0,17.0,6.25
8592101,0.0,18.0,6.0
8592101,0.0,19.0,6.75
8592101,0.0,20.0,6.0
8592101,0.0,21.0,5.0
8592101,0.0,22.0,4.0
8592101,0.0,23.0,4.0
8592101,1.0,0.0,4.0
8592101,1.0,5.0,4.0
8592101,1.0,6.0,6.0
8592101,1.0,7.0,6.25
8592101,1.0,8.0,6.5
8592101,1.0,9.0,6.0
8592101,1.0,10.0,6.0
8592101,1.0,11.0,6.0
8592101,1.0,12.0,6.75
8592101,1.0,13.0,6.5
8592101,1.0,14.0,6.0
8592101,1.0,15.0,6.75
8592101,1.0,16.0,7.25
8592101,1.0,17.0,5.75
8592101,1.0,18.0,5.75
8592101,1.0,19.0,6.75
8592101,1.0,20.0,5.75
8592101,1.0,21.0,5.0
8592101,1.0,22.0,3.75
8592101,1.0,23.0,3.75
8592101,2.0,0.0,4.0
8592101,2.0,5.0,4.0
8592101,2.0,6.0,6.0
8592101,2.0,7.0,6.0
8592101,2.0,8.0,6.75
8592101,2.0,9.0,6.0
8592101,2.0,10.0,6.0
8592101,2.0,11.0,6.0
8592101,2.0,12.0,6.5
8592101,2.0,13.0,6.5
8592101,2.0,14.0,5.75
8592101,2.0,15.0,6.75
8592101,2.0,16.0,7.5
8592101,2.0,17.0,5.5
8592101,2.0,18.0,6.0
8592101,2.0,19.0,6.5
8592101,2.0,20.0,5.75
8592101,2.0,21.0,4.75
8592101,2.0,22.0,3.75
8592101,2.0,23.0,4.0
8592101,3.0,0.0,4.0
8592101,3.0,5.0,4.0
8592101,3.0,6.0,6.0
8592101,3.0,7.0,5.75
8592101,3.0,8.0,6.75
8592101,3.0,9.0,6.0
8592101,3.0,10.0,6.0
8592101,3.0,11.0,6.0
8592101,3.0,12.0,6.75
8592101,3.0,13.0,6.5
8592101,3.0,14.0,6.0
8592101,3.0,15.0,6.5
8592101,3.0,16.0,7.5
8592101,3.0,17.0,5.75
8592101,3.0,18.0,5.75
8592101,3.0,19.0,6.5
8592101,3.0,20.0,5.5
8592101,3.0,21.0,5.0
8592101,3.0,22.0,4.0
8592101,3.0,23.0,4.0
8592101,4.0,0.0,4.0
8592101,4.0,5.0,4.0
8592101,4.0,6.0,5.75
8592101,4.0,7.0,6.0
8592101,4.0,8.0,6.5
8592101,4.0,9.0,6.0
8592101,4.0,10.0,6.0
8592101,4.0,11.0,6.0
8592101,4.0,12.0,6.75
8592101,4.0,13.0,6.5
8592101,4.0,14.0,5.75
8592101,4.0,15.0,6.5
8592101,4.0,16.0,7.25
8592101,4.0,17.0,6.0
8592101,4.0,18.0,6.0
8592101,4.0,19.0,7.0
8592101,4.0,20.0,6.0
8592101,4.0,21.0,5.0
8592101,4.0,22.0,4.0
8592101,4.0,23.0,3.75
8592101,5.0,0.0,4.0
8592101,5.0,5.0,4.0
8592101,5.0,6.0,4.0
8592101,5.0,7.0,5.0
8592101,5.0,8.0,6.0
8592101,5.0,9.0,5.0
8592101,5.0,10.0,6.0
8592101,5.0,11.0,6.0
8592101,5.0,12.0,6.0
8592101,5.0,13.0,6.0
8592101,5.0,14.0,6.0
8592101,5.0,15.0,6.0
8592101,5.0,16.0,5.75
8592101,5.0,17.0,5.75
8592101,5.0,18.0,6.0
8592101,5.0,19.0,6.0
8592101,5.0,20.0,7.0
8592101,5.0,21.0,5.0
8592101,5.0,22.0,4.0
8592101,5.0,23.0,4.0
8592101,6.0,0.0,4.0
8592101,6.0,5.0,4.0
8592101,6.0,6.0,4.0
8592101,6.0,7.0,4.0
8592101,6.0,8.0,3.0
8592101,6.0,9.0,5.0
8592101,6.0,10.0,4.0
8592101,6.0,11.0,4.0
8592101,6.0,12.0,4.0
8592101,6.0,13.0,4.0
8592101,6.0,14.0,4.75
8592101,6.0,15.0,5.0
8592101,6.0,16.0,5.0
8592101,6.0,17.0,5.0
8592101,6.0,18.0,5.0
8592101,6.0,19.0,5.0
8592101,6.0,20.0,5.0
8592101,6.0,21.0,4.0
8592101,6.0,22.0,4.0
8592101,6.0,23.0,4.0
8592102,0.0,0.0,21.0
8592102,0.0,1.0,2.0
8592102,0.0,5.0,9.75
8592102,0.0,6.0,29.5
8592102,0.0,7.0,36.25
8592102,0.0,8.0,36.0
8592102,0.0,9.0,37.0
8592102,0.0,10.0,28.0
8592102,0.0,11.0,28.0
8592102,0.0,12.0,28.0
8592102,0.0,13.0,27.75
8592102,0.0,14.0,28.0
8592102,0.0,15.0,36.75
8592102,0.0,16.0,35.75
8592102,0.0,17.0,36.75
8592102,0.0,18.0,37.0
8592102,0.0,19.0,36.0
8592102,0.0,20.0,26.25
8592102,0.0,21.0,26.5
8592102,0.0,22.0,16.25
8592102,0.0,23.0,16.0
8592102,1.0,0.0,22.75
8592102,1.0,1.0,2.0
8592102,1.0,5.0,10.0
8592102,1.0,6.0,29.5
8592102,1.0,7.0,36.25
8592102,1.0,8.0,36.0
8592102,1.0,9.0,37.0
8592102,1.0,10.0,28.0
8592102,1.0,11.0,28.0
8592102,1.0,12.0,28.0
8592102,1.0,13.0,28.0
8592102,1.0,14.0,28.0
8592102,1.0,15.0,36.75
8592102,1.0,16.0,35.25
8592102,1.0,17.0,36.5
8592102,1.0,18.0,36.75
8592102,1.0,19.0,35.75
8592102,1.0,20.0,26.25
8592102,1.0,21.0,26.5
8592102,1.0,22.0,16.25
8592102,1.0,23.0,16.0
8592102,2.0,0.0,22.75
8592102,2.0,1.0,2.0
8592102,2.0,5.0,10.0
8592102,2.0,6.0,29.75
8592102,2.0,7.0,36.0
8592102,2.0,8.0,35.25
8592102,2.0,9.0,35.75
8592102,2.0,10.0,27.75
8592102,2.0,11.0,28.0
8592102,2.0,12.0,28.0
8592102,2.0,13.0,28.0
8592102,2.0,14.0,27.5
8592102,2.0,15.0,36.75
8592102,2.0,16.0,35.5
8592102,2.0,17.0,36.75
8592102,2.0,18.0,37.0
8592102,2.0,19.0,36.0
8592102,2.0,20.0,26.25
8592102,2.0,21.0,26.75
8592102,2.0,22.0,16.25
8592102,2.0,23.0,16.0
8592102,3.0,0.0,22.75
8592102,3.0,1.0,2.0
8592102,3.0,5.0,9.5
8592102,3.0,6.0,29.75
8592102,3.0,7.0,36.75
8592102,3.0,8.0,36.0
8592102,3.0,9.0,36.0
8592102,3.0,10.0,28.0
8592102,3.0,11.0,28.0
8592102,3.0,12.0,28.0
8592102,3.0,13.0,28.0
8592102,3.0,14.0,27.75
8592102,3.0,15.0,36.0
8592102,3.0,16.0,35.5
8592102,3.0,17.0,36.75
8592102,3.0,18.0,37.0
8592102,3.0,19.0,36.25
8592102,3.0,20.0,26.25
8592102,3.0,21.0,26.75
8592102,3.0,22.0,16.25
8592102,3.0,23.0,16.0
8592102,4.0,0.0,22.5
8592102,4.0,1.0,2.0
8592102,4.0,5.0,10.0
8592102,4.0,6.0,29.5
8592102,4.0,7.0,36.5
8592102,4.0,8.0,36.0
8592102,4.0,9.0,36.75
8592102,4.0,10.0,28.0
8592102,4.0,11.0,27.75
8592102,4.0,12.0,27.75
8592102,4.0,13.0,27.75
8592102,4.0,14.0,28.0
8592102,4.0,15.0,36.75
8592102,4.0,16.0,35.75
8592102,4.0,17.0,36.75
8592102,4.0,18.0,37.0
8592102,4.0,19.0,36.0
8592102,4.0,20.0,26.25
8592102,4.0,21.0,26.5
8592102,4.0,22.0,16.25
8592102,4.0,23.0,15.75
8592102,5.0,0.0,20.75
8592102,5.0,1.0,1.5
8592102,5.0,5.0,10.0
8592102,5.0,6.0,17.0
8592102,5.0,7.0,20.25
8592102,5.0,8.0,23.5
8592102,5.0,9.0,25.0
8592102,5.0,10.0,27.0
8592102,5.0,11.0,28.0
8592102,5.0,12.0,28.0
8592102,5.0,13.0,27.5
8592102,5.0,14.0,27.75
8592102,5.0,15.0,27.5
8592102,5.0,16.0,27.5
8592102,5.0,17.0,27.75
8592102,5.0,18.0,27.5
8592102,5.0,19.0,25.75
8592102,5.0,20.0,25.0
8592102,5.0,21.0,27.0
8592102,5.0,22.0,19.0
8592102,5.0,23.0,16.0
8592102,6.0,0.0,22.0
8592102,6.0,1.0,2.0
8592102,6.0,5.0,7.0
8592102,6.0,6.0,16.0
8592102,6.0,7.0,16.0
8592102,6.0,8.0,16.0
8592102,6.0,9.0,17.0
8592102,6.0,10.0,23.0
8592102,6.0,11.0,24.0
8592102,6.0,12.0,24.0
8592102,6.0,13.0,24.0
8592102,6.0,14.0,24.0
8592102,6.0,15.0,25.0
8592102,6.0,16.0,24.0
8592102,6.0,17.0,24.0
8592102,6.0,18.0,24.0
8592102,6.0,19.0,24.0
8592102,6.0,20.0,25.0
8592102,6.0,21.0,20.0
8592102,6.0,22.0,16.0
8592102,6.0,23.0,16.0
8592103,0.0,0.0,19.0
8592103,0.0,5.0,16.75
8592103,0.0,6.0,45.0
8592103,0.0,7.0,57.0
8592103,0.0,8.0,55.75
8592103,0.0,9.0,47.5
8592103,0.0,10.0,40.0
8592103,0.0,11.0,40.0
8592103,0.0,12.0,40.0
8592103,0.0,13.0,39.75
8592103,0.0,14.0,39.75
8592103,0.0,15.0,52.25
8592103,0.0,16.0,54.5
8592103,0.0,17.0,52.25
8592103,0.0,18.0,55.5
8592103,0.0,19.0,50.25
8592103,0.0,20.0,37.5
8592103,0.0,21.0,28.75
8592103,0.0,22.0,25.25
8592103,0.0,23.0,24.0
8592103,1.0,0.0,20.75
8592103,1.0,5.0,17.0
8592103,1.0,6.0,44.75
8592103,1.0,7.0,55.75
8592103,1.0,8.0,55.25
8592103,1.0,9.0,47.5
8592103,1.0,10.0,40.0
8592103,1.0,11.0,40.0
8592103,1.0,12.0,40.0
8592103,1.0,13.0,40.0
8592103,1.0,14.0,40.0
8592103,1.0,15.0,52.5
8592103,1.0,16.0,54.0
8592103,1.0,17.0,52.0
8592103,1.0,18.0,54.75
8592103,1.0,19.0,50.25
8592103,1.0,20.0,37.5
8592103,1.0,21.0,28.75
8592103,1.0,22.0,25.25
8592103,1.0,23.0,24.0
8592103,2.0,0.0,20.75
8592103,2.0,5.0,17.0
8592103,2.0,6.0,45.25
8592103,2.0,7.0,56.75
8592103,2.0,8.0,55.0
8592103,2.0,9.0,46.5
8592103,2.0,10.0,39.75
8592103,2.0,11.0,40.0
8592103,2.0,12.0,40.0
8592103,2.0,13.0,40.0
8592103,2.0,14.0,39.5
8592103,2.0,15.0,52.5
8592103,2.0,16.0,54.25
8592103,2.0,17.0,52.25
8592103,2.0,18.0,55.5
8592103,2.0,19.0,50.25
8592103,2.0,20.0,37.5
8592103,2.0,21.0,28.75
8592103,2.0,22.0,25.25
8592103,2.0,23.0,24.0
8592103,3.0,0.0,20.75
8592103,3.0,5.0,16.5
8592103,3.0,6.0,44.75
8592103,3.0,7.0,57.5
8592103,3.0,8.0,55.75
8592103,3.0,9.0,47.0
8592103,3.0,10.0,39.5
8592103,3.0,11.0,40.0
8592103,3.0,12.0,40.0
8592103,3.0,13.0,40.0
8592103,3.0,14.0,39.75
8592103,3.0,15.0,51.75
8592103,3.0,16.0,54.25
8592103,3.0,17.0,52.25
8592103,3.0,18.0,55.5
8592103,3.0,19.0,50.25
8592103,3.0,20.0,37.5
8592103,3.0,21.0,28.75
8592103,3.0,22.0,25.25
8592103,3.0,23.0,24.0
8592103,4.0,0.0,20.75
8592103,4.0,5.0,17.0
8592103,4.0,6.0,44.5
8592103,4.0,7.0,56.5
8592103,4.0,8.0,55.0
8592103,4.0,9.0,47.5
8592103,4.0,10.0,40.0
8592103,4.0,11.0,39.75
8592103,4.0,12.0,39.25
8592103,4.0,13.0,39.75
8592103,4.0,14.0,40.0
8592103,4.0,15.0,52.5
8592103,4.0,16.0,53.75
8592103,4.0,17.0,52.0
8592103,4.0,18.0,55.5
8592103,4.0,19.0,49.75
8592103,4.0,20.0,37.5
8592103,4.0,21.0,28.75
8592103,4.0,22.0,25.25
8592103,4.0,23.0,23.75
8592103,5.0,0.0,19.75
8592103,5.0,5.0,17.0
8592103,5.0,6.0,25.0
8592103,5.0,7.0,31.25
8592103,5.0,8.0,34.25
8592103,5.0,9.0,38.0
8592103,5.0,10.0,43.0
8592103,5.0,11.0,45.0
8592103,5.0,12.0,45.0
8592103,5.0,13.0,44.5
8592103,5.0,14.0,43.75
8592103,5.0,15.0,42.5
8592103,5.0,16.0,42.5
8592103,5.0,17.0,43.75
8592103,5.0,18.0,45.0
8592103,5.0,19.0,40.0
8592103,5.0,20.0,35.5
8592103,5.0,21.0,33.5
8592103,5.0,22.0,26.0
8592103,5.0,23.0,24.0
8592103,6.0,0.0,20.0
8592103,6.0,5.0,13.75
8592103,6.0,6.0,24.0
8592103,6.0,7.0,24.0
8592103,6.0,8.0,24.0
8592103,6.0,9.0,26.0
8592103,6.0,10.0,34.0
8592103,6.0,11.0,36.0
8592103,6.0,12.0,36.0
8592103,6.0,13.0,36.0
8592103,6.0,14.0,36.0
8592103,6.0,15.0,37.0
8592103,6.0,16.0,36.0
8592103,6.0,17.0,36.0
8592103,6.0,18.0,36.0
8592103,6.0,19.0,36.0
8592103,6.0,20.0,38.0
8592103,6.0,21.0,30.0
8592103,6.0,22.0,24.0
8592103,6.0,23.0,24.0
8592104,0.0,0.0,11.0
8592104,0.0,5.0,13.75
8592104,0.0,6.0,25.75
8592104,0.0,7.0,28.0
8592104,0.0,8.0,25.5
8592104,0.0,9.0,25.75
8592104,0.0,10.0,24.0
8592104,0.0,11.0,24.0
8592104,0.0,12.0,24.0
8592104,0.0,13.0,24.0
8592104,0.0,14.0,24.0
8592104,0.0,15.0,24.5
8592104,0.0,16.0,24.5
8592104,0.0,17.0,23.5
8592104,0.0,18.0,24.25
8592104,0.0,19.0,24.75
8592104,0.0,20.0,25.25
8592104,0.0,21.0,20.75
8592104,0.0,22.0,16.0
8592104,0.0,23.0,16.0
8592104,1.0,0.0,11.0
8592104,1.0,5.0,13.75
8592104,1.0,6.0,25.75
8592104,1.0,7.0,28.0
8592104,1.0,8.0,25.5
8592104,1.0,9.0,25.0
8592104,1.0,10.0,24.0
8592104,1.0,11.0,23.75
8592104,1.0,12.0,23.5
8592104,1.0,13.0,23.5
8592104,1.0,14.0,24.0
8592104,1.0,15.0,24.75
8592104,1.0,16.0,25.0
8592104,1.0,17.0,24.0
8592104,1.0,18.0,24.0
8592104,1.0,19.0,24.25
8592104,1.0,20.0,25.25
8592104,1.0,21.0,20.75
8592104,1.0,22.0,16.0
8592104,1.0,23.0,16.0
8592104,2.0,0.0,11.0
8592104,2.0,5.0,13.5
8592104,2.0,6.0,25.75
8592104,2.0,7.0,28.0
8592104,2.0,8.0,25.5
8592104,2.0,9.0,25.75
8592104,2.0,10.0,24.0
8592104,2.0,11.0,24.0
8592104,2.0,12.0,24.0
8592104,2.0,13.0,24.0
8592104,2.0,14.0,24.0
8592104,2.0,15.0,24.0
8592104,2.0,16.0,24.0
8592104,2.0,17.0,23.25
8592104,2.0,18.0,23.75
8592104,2.0,19.0,24.5
8592104,2.0,20.0,25.25
8592104,2.0,21.0,20.75
8592104,2.0,22.0,16.0
8592104,2.0,23.0,16.0
8592104,3.0,0.0,11.0
8592104,3.0,5.0,13.5
8592104,3.0,6.0,25.5
8592104,3.0,7.0,28.0
8592104,3.0,8.0,25.25
8592104,3.0,9.0,25.5
8592104,3.0,10.0,24.0
8592104,3.0,11.0,23.75
8592104,3.0,12.0,23.75
8592104,3.0,13.0,24.0
8592104,3.0,14.0,24.0
8592104,3.0,15.0,24.75
8592104,3.0,16.0,25.0
8592104,3.0,17.0,24.0
8592104,3.0,18.0,23.75
8592104,3.0,19.0,24.5
8592104,3.0,20.0,25.0
8592104,3.0,21.0,20.75
8592104,3.0,22.0,16.0
8592104,3.0,23.0,16.0
8592104,4.0,0.0,11.0
8592104,4.0,5.0,13.75
8592104,4.0,6.0,25.25
8592104,4.0,7.0,27.5
8592104,4.0,8.0,25.5
8592104,4.0,9.0,25.5
8592104,4.0,10.0,24.0
8592104,4.0,11.0,24.0
8592104,4.0,12.0,24.0
8592104,4.0,13.0,23.75
8592104,4.0,14.0,24.5
8592104,4.0,15.0,24.75
8592104,4.0,16.0,25.0
8592104,4.0,17.0,24.0
8592104,4.0,18.0,24.25
8592104,4.0,19.0,24.75
8592104,4.0,20.0,25.25
8592104,4.0,21.0,20.75
8592104,4.0,22.0,16.0
8592104,4.0,23.0,16.0
8592104,5.0,0.0,10.5
8592104,5.0,5.0,12.75
8592104,5.0,6.0,15.75
8592104,5.0,7.0,17.0
8592104,5.0,8.0,23.75
8592104,5.0,9.0,23.5
8592104,5.0,10.0,22.75
8592104,5.0,11.0,23.5
8592104,5.0,12.0,23.25
8592104,5.0,13.0,23.75
8592104,5.0,14.0,24.0
8592104,5.0,15.0,23.5
8592104,5.0,16.0,23.5
8592104,5.0,17.0,23.5
8592104,5.0,18.0,23.5
8592104,5.0,19.0,23.75
8592104,5.0,20.0,25.75
8592104,5.0,21.0,19.75
8592104,5.0,22.0,15.75
8592104,5.0,23.0,15.75
8592104,6.0,0.0,10.5
8592104,6.0,5.0,12.75
8592104,6.0,6.0,16.0
8592104,6.0,7.0,16.0
8592104,6.0,8.0,16.0
8592104,6.0,9.0,18.0
8592104,6.0,10.0,25.0
8592104,6.0,11.0,24.0
8592104,6.0,12.0,24.0
8592104,6.0,13.0,24.0
8592104,6.0,14.0,24.0
8592104,6.0,15.0,24.0
8592104,6.0,16.0,24.0
8592104,6.0,17.0,24.0
8592104,6.0,18.0,24.0
8592104,6.0,19.0,25.0
8592104,6.0,20.0,23.0
8592104,6.0,21.0,22.0
8592104,6.0,22.0,16.0
8592104,6.0,23.0,16.0
8592105,0.0,0.0,2.0
8592105,0.0,5.0,1.0
8592105,0.0,6.0,4.0
8592105,0.0,7.0,4.0
8592105,0.0,8.0,4.0
8592105,0.0,9.0,4.0
8592105,0.0,10.0,4.0
8592105,0.0,11.0,4.75
8592105,0.0,12.0,4.0
8592105,0.0,13.0,3.75
8592105,0.0,14.0,4.0
8592105,0.0,15.0,3.75
8592105,0.0,16.0,3.5
8592105,0.0,17.0,4.0
8592105,0.0,18.0,4.5
8592105,0.0,19.0,4.0
8592105,0.0,20.0,4.0
8592105,0.0,21.0,4.0
8592105,0.0,22.0,3.0
8592105,0.0,23.0,3.0
8592105,1.0,0.0,2.0
8592105,1.0,5.0,1.0
8592105,1.0,6.0,4.0
8592105,1.0,7.0,4.0
8592105,1.0,8.0,4.0
8592105,1.0,9.0,4.0
8592105,1.0,10.0,4.0
8592105,1.0,11.0,4.5
8592105,1.0,12.0,4.0
8592105,1.0,13.0,4.0
8592105,1.0,14.0,4.0
8592105,1.0,15.0,3.75
8592105,1.0,16.0,3.5
8592105,1.0,17.0,4.0
8592105,1.0,18.0,4.5
8592105,1.0,19.0,4.0
8592105,1.0,20.0,4.0
8592105,1.0,21.0,4.0
8592105,1.0,22.0,2.75
8592105,1.0,23.0,3.0
8592105,2.0,0.0,2.0
8592105,2.0,5.0,1.0
8592105,2.0,6.0,4.0
8592105,2.0,7.0,4.0
8592105,2.0,8.0,4.0
8592105,2.0,9.0,4.0
8592105,2.0,10.0,4.0
8592105,2.0,11.0,4.75
8592105,2.0,12.0,4.0
8592105,2.0,13.0,4.0
8592105,2.0,14.0,4.0
8592105,2.0,15.0,3.75
8592105,2.0,16.0,3.5
8592105,2.0,17.0,4.0
8592105,2.0,18.0,4.75
8592105,2.0,19.0,4.0
8592105,2.0,20.0,3.75
8592105,2.0,21.0,4.0
8592105,2.0,22.0,3.0
8592105,2.0,23.0,3.0
8592105,3.0,0.0,2.0
8592105,3.0,5.0,1.0
8592105,3.0,6.0,4.0
8592105,3.0,7.0,4.0
8592105,3.0,8.0,4.0
8592105,3.0,9.0,4.0
8592105,3.0,10.0,4.0
8592105,3.0,11.0,4.75
8592105,3.0,12.0,4.0
8592105,3.0,13.0,4.0
8592105,3.0,14.0,4.0
8592105,3.0,15.0,3.75
8592105,3.0,16.0,3.5
8592105,3.0,17.0,4.0
8592105,3.0,18.0,4.75
8592105,3.0,19.0,4.25
8592105,3.0,20.0,4.0
8592105,3.0,21.0,4.0
8592105,3.0,22.0,3.0
8592105,3.0,23.0,3.0
8592105,4.0,0.0,2.0
8592105,4.0,5.0,1.0
8592105,4.0,6.0,4.0
8592105,4.0,7.0,4.0
8592105,4.0,8.0,4.0
8592105,4.0,9.0,3.75
8592105,4.0,10.0,4.0
8592105,4.0,11.0,4.75
8592105,4.0,12.0,4.0
8592105,4.0,13.0,4.0
8592105,4.0,14.0,4.0
8592105,4.0,15.0,3.75
8592105,4.0,16.0,3.5
8592105,4.0,17.0,4.0
8592105,4.0,18.0,4.75
8592105,4.0,19.0,4.25
8592105,4.0,20.0,4.0
8592105,4.0,21.0,4.0
8592105,4.0,22.0,3.0
8592105,4.0,23.0,3.0
8592105,5.0,0.0,2.0
8592105,5.0,5.0,1.0
8592105,5.0,6.0,4.0
8592105,5.0,7.0,4.0
8592105,5.0,8.0,4.0
8592105,5.0,9.0,4.0
8592105,5.0,10.0,4.0
8592105,5.0,11.0,4.0
8592105,5.0,12.0,4.0
8592105,5.0,13.0,3.75
8592105,5.0,14.0,3.75
8592105,5.0,15.0,4.0
8592105,5.0,16.0,3.75
8592105,5.0,17.0,4.0
8592105,5.0,18.0,4.0
8592105,5.0,19.0,4.0
8592105,5.0,20.0,4.0
8592105,5.0,21.0,4.0
8592105,5.0,22.0,3.0
8592105,5.0,23.0,3.0
8592105,6.0,0.0,2.0
8592105,6.0,6.0,3.0
8592105,6.0,7.0,3.0
8592105,6.0,8.0,4.0
8592105,6.0,9.0,4.0
8592105,6.0,10.0,4.0
8592105,6.0,11.0,4.0
8592105,6.0,12.0,4.0
8592105,6.0,13.0,4.0
8592105,6.0,14.0,4.0
8592105,6.0,15.0,4.0
8592105,6.0,16.0,4.0
8592105,6.0,17.0,4.0
8592105,6.0,18.0,4.0
8592105,6.0,19.0,4.0
8592105,6.0,20.0,4.0
8592105,6.0,21.0,5.0
8592105,6.0,22.0,3.0
8592105,6.0,23.0,3.0
8592106,0.0,0.0,3.0
8592106,0.0,5.0,3.0
8592106,0.0,6.0,8.0
8592106,0.0,7.0,9.0
8592106,0.0,8.0,8.0
8592106,0.0,9.0,8.0
8592106,0.0,10.0,8.0
8592106,0.0,11.0,8.75
8592106,0.0,12.0,8.0
8592106,0.0,13.0,7.5
8592106,0.0,14.0,8.0
8592106,0.0,15.0,8.75
8592106,0.0,16.0,8.0
8592106,0.0,17.0,7.75
8592106,0.0,18.0,7.75
8592106,0.0,19.0,8.0
8592106,0.0,20.0,8.0
8592106,0.0,21.0,8.0
8592106,0.0,22.0,6.0
8592106,0.0,23.0,6.0
8592106,1.0,0.0,3.0
8592106,1.0,5.0,3.0
8592106,1.0,6.0,8.0
8592106,1.0,7.0,9.0
8592106,1.0,8.0,8.0
8592106,1.0,9.0,8.0
8592106,1.0,10.0,8.0
8592106,1.0,11.0,8.25
8592106,1.0,12.0,8.0
8592106,1.0,13.0,8.0
8592106,1.0,14.0,8.0
8592106,1.0,15.0,8.75
8592106,1.0,16.0,8.0
8592106,1.0,17.0,7.75
8592106,1.0,18.0,7.75
8592106,1.0,19.0,8.0
8592106,1.0,20.0,8.0
8592106,1.0,21.0,8.0
8592106,1.0,22.0,5.5
8592106,1.0,23.0,6.0
8592106,2.0,0.0,3.0
8592106,2.0,5.0,3.0
8592106,2.0,6.0,8.0
8592106,2.0,7.0,9.0
8592106,2.0,8.0,8.0
8592106,2.0,9.0,8.0
8592106,2.0,10.0,8.0
8592106,2.0,11.0,8.75
8592106,2.0,12.0,8.0
8592106,2.0,13.0,8.0
8592106,2.0,14.0,8.0
8592106,2.0,15.0,8.75
8592106,2.0,16.0,8.0
8592106,2.0,17.0,7.75
8592106,2.0,18.0,8.0
8592106,2.0,19.0,7.75
8592106,2.0,20.0,7.75
8592106,2.0,21.0,8.0
8592106,2.0,22.0,6.0
8592106,2.0,23.0,6.0
8592106,3.0,0.0,3.0
8592106,3.0,5.0,3.0
8592106,3.0,6.0,8.0
8592106,3.0,7.0,9.0
8592106,3.0,8.0,8.0
8592106,3.0,9.0,8.0
8592106,3.0,10.0,8.0
8592106,3.0,11.0,8.75
8592106,3.0,12.0,8.0
8592106,3.0,13.0,8.0
8592106,3.0,14.0,8.0
8592106,3.0,15.0,8.75
8592106,3.0,16.0,8.0
8592106,3.0,17.0,8.0
8592106,3.0,18.0,8.0
8592106,3.0,19.0,8.25
8592106,3.0,20.0,8.0
8592106,3.0,21.0,8.0
8592106,3.0,22.0,6.0
8592106,3.0,23.0,6.0
8592106,4.0,0.0,3.0
8592106,4.0,5.0,3.0
8592106,4.0,6.0,8.0
8592106,4.0,7.0,9.0
8592106,4.0,8.0,8.0
8592106,4.0,9.0,7.5
8592106,4.0,10.0,8.0
8592106,4.0,11.0,8.75
8592106,4.0,12.0,8.0
8592106,4.0,13.0,8.0
8592106,4.0,14.0,8.0
8592106,4.0,15.0,8.75
8592106,4.0,16.0,8.0
8592106,4.0,17.0,8.0
8592106,4.0,18.0,8.0
8592106,4.0,19.0,8.25
8592106,4.0,20.0,8.0
8592106,4.0,21.0,8.0
8592106,4.0,22.0,5.75
8592106,4.0,23.0,6.0
8592106,5.0,0.0,3.0
8592106,5.0,5.0,3.0
8592106,5.0,6.0,8.0
8592106,5.0,7.0,8.0
8592106,5.0,8.0,8.0
